feature,importance
gene_IQSEC2,0.0
gene_IQSEC1,0.0
gene_IQGAP3,0.0
gene_IQGAP2,0.0
gene_IQCG,0.0
gene_IQCE,0.0
gene_IQCD,0.0
gene_IQCB1,0.0
gene_IPO8,0.0
gene_IPO13,0.0
gene_IREB2,0.0
gene_KDELR3,0.0
gene_KCTD8,0.0
gene_KCTD7,0.0
gene_KCTD3,0.0
gene_KCTD19,0.0
gene_KCTD18,0.0
gene_KCTD1,0.0
gene_KCP,0.0
gene_KCNV2,0.0
gene_KCNT1,0.0
gene_KCNS3,0.0
gene_KCNQ5,0.0
gene_JARID2,0.0
gene_KCNQ3,0.0
gene_KCNQ2,0.0
gene_KCNN4,0.0
gene_KCNN3,0.0
gene_KCNN2,0.0
gene_KCNMA1,0.0
gene_KCNK9,0.0
gene_KCNK3,0.0
gene_KCNK18,0.0
gene_KCNK15-AS1,0.0
gene_KCNK12,0.0
gene_KCNK10,0.0
gene_KCNK1,0.0
gene_KCNQ4,0.0
gene_KIAA0930,0.0
gene_KIAA0825,0.0
gene_KIAA0753,0.0
gene_KIAA0586,0.0
gene_KIAA0319L,0.0
gene_KIAA0319,0.0
gene_KIAA0232,0.0
gene_KHSRP,0.0
gene_KHK,0.0
gene_KHDC4,0.0
gene_KERA,0.0
gene_KEL,0.0
gene_KDF1,0.0
gene_KDSR,0.0
gene_KDR,0.0
gene_KDM8,0.0
gene_KDM6B,0.0
gene_KDM6A,0.0
gene_KDM5C,0.0
gene_KDM5B,0.0
gene_KDM5A,0.0
gene_KDM4B,0.0
gene_KDM3B,0.0
gene_KDM3A,0.0
gene_KDM2B,0.0
gene_KDM1A,0.0
gene_KEAP1,0.0
gene_KCNAB1,0.0
gene_KCNA5,0.0
gene_KCNA2,0.0
gene_KCNA1,0.0
gene_KBTBD7,0.0
gene_KBTBD6,0.0
gene_KBTBD13,0.0
gene_KATNIP,0.0
gene_KATNB1,0.0
gene_KAT8,0.0
gene_KAT14,0.0
gene_KASH5,0.0
gene_KCNJ8,0.0
gene_KANK4,0.0
gene_KANK2,0.0
gene_KANK1,0.0
gene_KALRN,0.0
gene_JUP,0.0
gene_JRK,0.0
gene_JPT2,0.0
gene_JPH3,0.0
gene_JPH2,0.0
gene_JMY,0.0
gene_JMJD7,0.0
gene_JMJD1C,0.0
gene_JCAD,0.0
gene_KARS1,0.0
gene_KCNJ6,0.0
gene_KCNJ5,0.0
gene_KCNJ2,0.0
gene_KCNJ16,0.0
gene_KCNJ13,0.0
gene_KCNJ12,0.0
gene_KCNJ11,0.0
gene_KCNJ10,0.0
gene_KCNJ1,0.0
gene_KCNIP1,0.0
gene_KCNH7,0.0
gene_KCNH6,0.0
gene_KCNH5,0.0
gene_KCNAB2,0.0
gene_KCNH2,0.0
gene_KCNH1,0.0
gene_KCNE5,0.0
gene_KCNE3,0.0
gene_KCNE2,0.0
gene_KCNE1,0.0
gene_KCND3,0.0
gene_KCND2,0.0
gene_KCND1,0.0
gene_KCNC3,0.0
gene_KCNC2,0.0
gene_KCNC1,0.0
gene_KCNB1,0.0
gene_KCNH3,0.0
gene_HSPBP1,0.0
gene_HSPBAP1,0.0
gene_HSPB8,0.0
gene_HSPB1,0.0
gene_HSPA4L,0.0
gene_HSPA1B,0.0
gene_HSPA1A,0.0
gene_HSP90B1,0.0
gene_HSF5,0.0
gene_HSF4,0.0
gene_HSD3B2,0.0
gene_HSD17B4,0.0
gene_ILK,0.0
gene_HSD17B11,0.0
gene_HSD17B10,0.0
gene_HSD11B2,0.0
gene_HSD11B1L,0.0
gene_HS6ST2,0.0
gene_HS3ST6,0.0
gene_HS2ST1,0.0
gene_HROB,0.0
gene_HRNR,0.0
gene_HRG,0.0
gene_HRCT1,0.0
gene_HRC,0.0
gene_HR,0.0
gene_HSD17B3,0.0
gene_ICAM5,0.0
gene_ICAM1,0.0
gene_IBTK,0.0
gene_IBA57,0.0
gene_IARS2,0.0
gene_IARS1,0.0
gene_HYOU1,0.0
gene_HYI,0.0
gene_HYDIN,0.0
gene_HYCC1,0.0
gene_HYAL2,0.0
gene_HYAL1,0.0
gene_HSPD1,0.0
gene_HUWE1,0.0
gene_HTT,0.0
gene_HTRA4,0.0
gene_HTRA2,0.0
gene_HTRA1,0.0
gene_HTR6,0.0
gene_HTR3E,0.0
gene_HTR3C,0.0
gene_HTR2A,0.0
gene_HTR1A,0.0
gene_HTATSF1,0.0
gene_HSPG2,0.0
gene_HSPE1,0.0
gene_HVCN1,0.0
gene_HNMT,0.0
gene_HNF4A,0.0
gene_HNF1B,0.0
gene_HNF1A,0.0
gene_HMX2,0.0
gene_HMX1,0.0
gene_HMOX1,0.0
gene_HMGCS2,0.0
gene_HMGCR,0.0
gene_HMGCLL1,0.0
gene_HMGCL,0.0
gene_HMGB1,0.0
gene_HPX,0.0
gene_HMCN1,0.0
gene_HMCES,0.0
gene_HMBS,0.0
gene_HLTF,0.0
gene_HLCS,0.0
gene_HLA-DRB5,0.0
gene_HLA-DPB1,0.0
gene_HLA-DMA,0.0
gene_HLA-C,0.0
gene_HLA-B,0.0
gene_HKDC1,0.0
gene_HK3,0.0
gene_HK2,0.0
gene_HMGA2,0.0
gene_HPSE2,0.0
gene_HPS6,0.0
gene_HPS5,0.0
gene_HPS4,0.0
gene_HPS3,0.0
gene_HPRT1,0.0
gene_HPN,0.0
gene_HPDL,0.0
gene_HPD,0.0
gene_HPCA,0.0
gene_HP,0.0
gene_HOXD9,0.0
gene_HOXD13,0.0
gene_HNRNPA2B1,0.0
gene_HOXB9,0.0
gene_HOXB13,0.0
gene_HOXA2,0.0
gene_HOTTIP,0.0
gene_HOOK2,0.0
gene_HOMER3,0.0
gene_HOGA1,0.0
gene_HNRNPU,0.0
gene_HNRNPR,0.0
gene_HNRNPL,0.0
gene_HNRNPK,0.0
gene_HNRNPD,0.0
gene_HNRNPC,0.0
gene_HOXC10,0.0
gene_IL1F10,0.0
gene_IL1A,0.0
gene_IL18RAP,0.0
gene_IL18R1,0.0
gene_IL17REL,0.0
gene_IL17RD,0.0
gene_IL17RC,0.0
gene_IL17RA,0.0
gene_IL17F,0.0
gene_IL17D,0.0
gene_IL17C,0.0
gene_IL13RA2,0.0
gene_ICE1,0.0
gene_IL12RB1,0.0
gene_IL12B,0.0
gene_IL11RA,0.0
gene_IL11,0.0
gene_IL10RB,0.0
gene_IL10RA,0.0
gene_IL10,0.0
gene_IKZF5,0.0
gene_IKZF4,0.0
gene_IKZF2,0.0
gene_IKZF1,0.0
gene_IKBKG,0.0
gene_IKBKB,0.0
gene_IL12RB2,0.0
gene_ILDR1,0.0
gene_IL7R,0.0
gene_IL7,0.0
gene_IL6ST,0.0
gene_IL6R,0.0
gene_IL5RA,0.0
gene_IL4R,0.0
gene_IL4I1,0.0
gene_IL36RN,0.0
gene_IL34,0.0
gene_IL31RA,0.0
gene_IL3,0.0
gene_IL1RAPL1,0.0
gene_IL2RB,0.0
gene_IL2RA,0.0
gene_IL27RA,0.0
gene_IL25,0.0
gene_IL24,0.0
gene_IL23R,0.0
gene_IL23A,0.0
gene_IL22RA1,0.0
gene_IL21R,0.0
gene_IL20RB,0.0
gene_IL1RN,0.0
gene_IL1RL1,0.0
gene_IL1RAPL2,0.0
gene_IL2RG,0.0
gene_IFT172,0.0
gene_IFT140,0.0
gene_IFT122,0.0
gene_IFNLR1,0.0
gene_IFNL2,0.0
gene_IFNGR2,0.0
gene_IFNGR1,0.0
gene_IFNG,0.0
gene_IFNAR2,0.0
gene_IFNAR1,0.0
gene_IFNA8,0.0
gene_IFNA7,0.0
gene_IHH,0.0
gene_IFITM5,0.0
gene_IFIH1,0.0
gene_IFI27L2,0.0
gene_IER3IP1,0.0
gene_IDUA,0.0
gene_IDO2,0.0
gene_IDH3G,0.0
gene_IDH3B,0.0
gene_IDH3A,0.0
gene_IDH2,0.0
gene_IDH1,0.0
gene_ICOSLG,0.0
gene_ICOS,0.0
gene_IFNA2,0.0
gene_IGSF9,0.0
gene_IGSF8,0.0
gene_IGSF5,0.0
gene_IGSF10,0.0
gene_IGSF1,0.0
gene_IGLL1,0.0
gene_IGHMBP2,0.0
gene_IGFN1,0.0
gene_IGFLR1,0.0
gene_IGFBP7,0.0
gene_IGFBP6,0.0
gene_IGFALS,0.0
gene_IGF2R,0.0
gene_IFT27,0.0
gene_IGF1R,0.0
gene_IGF1,0.0
gene_IGDCC4,0.0
gene_IGBP1,0.0
gene_IFT88,0.0
gene_IFT81,0.0
gene_IFT80,0.0
gene_IFT74,0.0
gene_IFT70A,0.0
gene_IFT57,0.0
gene_IFT56,0.0
gene_IFT52,0.0
gene_IFT43,0.0
gene_IGF2,0.0
gene_LRRIQ1,0.0
gene_LRRFIP2,0.0
gene_LRRCC1,0.0
gene_LRRC8A,0.0
gene_LRRC75B,0.0
gene_LRRC7,0.0
gene_LRRC56,0.0
gene_LRRC53,0.0
gene_LRRC46,0.0
gene_LRRC45,0.0
gene_LRRC41,0.0
gene_LRRC3B,0.0
gene_KIAA1210,0.0
gene_LRRC32,0.0
gene_LRRC3,0.0
gene_LRRC27,0.0
gene_LRRC25,0.0
gene_LRRC23,0.0
gene_LRRC15,0.0
gene_LRRC14,0.0
gene_LRRC10B,0.0
gene_LRRC10,0.0
gene_LRRC1,0.0
gene_LRR1,0.0
gene_LRPPRC,0.0
gene_LRPAP1,0.0
gene_LRRC37A,0.0
gene_LYN,0.0
gene_LYAR,0.0
gene_LY9,0.0
gene_LY75,0.0
gene_LY6G5B,0.0
gene_LUZP1,0.0
gene_LUC7L,0.0
gene_LTF,0.0
gene_LTBR,0.0
gene_LTBP4,0.0
gene_LTBP3,0.0
gene_LTBP2,0.0
gene_LRRIQ3,0.0
gene_LTA,0.0
gene_LST1,0.0
gene_LSS,0.0
gene_LSR,0.0
gene_LSMEM2,0.0
gene_LSM2,0.0
gene_LSM11,0.0
gene_LSG1,0.0
gene_LRSAM1,0.0
gene_LRRN4,0.0
gene_LRRN1,0.0
gene_LRRK2,0.0
gene_LRRK1,0.0
gene_LTBP1,0.0
gene_LOXHD1,0.0
gene_LOX,0.0
gene_LORICRIN,0.0
gene_LONP1,0.0
gene_LNX2,0.0
gene_LNX1,0.0
gene_LNPK,0.0
gene_LMX1B,0.0
gene_LMX1A,0.0
gene_LMTK2,0.0
gene_LMOD3,0.0
gene_LMOD2,0.0
gene_LRP8,0.0
gene_LMNB2,0.0
gene_LMNB1,0.0
gene_LMF2,0.0
gene_LMF1,0.0
gene_LMBRD2,0.0
gene_LMBRD1,0.0
gene_LMBR1L,0.0
gene_LMBR1,0.0
gene_LLGL2,0.0
gene_LLGL1,0.0
gene_LITAF,0.0
gene_LIPT2,0.0
gene_LIPK,0.0
gene_LMO7,0.0
gene_LRP6,0.0
gene_LRP5,0.0
gene_LRP4,0.0
gene_LRP2,0.0
gene_LRP1B,0.0
gene_LRP10,0.0
gene_LRP1,0.0
gene_LRMDA,0.0
gene_LRIT3,0.0
gene_LRIT2,0.0
gene_LRIG2,0.0
gene_LRIG1,0.0
gene_LRG1,0.0
gene_LOXL2,0.0
gene_LRFN2,0.0
gene_LRCH2,0.0
gene_LRBA,0.0
gene_LRAT,0.0
gene_LPP,0.0
gene_LPL,0.0
gene_LPIN2,0.0
gene_LPIN1,0.0
gene_LPCAT4,0.0
gene_LPCAT2,0.0
gene_LPCAT1,0.0
gene_LPA,0.0
gene_LOXL3,0.0
gene_LRFN4,0.0
gene_MAST1,0.0
gene_MASP2,0.0
gene_MASP1,0.0
gene_MARVELD3,0.0
gene_MARVELD2,0.0
gene_MARS2,0.0
gene_MARS1,0.0
gene_MARK3,0.0
gene_MARF1,0.0
gene_MARCO,0.0
gene_MAPT,0.0
gene_MAPKBP1,0.0
gene_LYPLAL1,0.0
gene_MAPKAPK3,0.0
gene_MAPK8IP3,0.0
gene_MAPK8,0.0
gene_MAPK15,0.0
gene_MAPK1,0.0
gene_MAP7D3,0.0
gene_MAP7D1,0.0
gene_MAP6,0.0
gene_MAP4K5,0.0
gene_MAP4K2,0.0
gene_MAP4K1,0.0
gene_MAP4,0.0
gene_MAP3K8,0.0
gene_MAPKAPK5,0.0
gene_MCCC1,0.0
gene_MCC,0.0
gene_MC5R,0.0
gene_MC4R,0.0
gene_MC3R,0.0
gene_MC2R,0.0
gene_MBTPS2,0.0
gene_MBTPS1,0.0
gene_MBOAT7,0.0
gene_MBL2,0.0
gene_MBD5,0.0
gene_MBD4,0.0
gene_MAST3,0.0
gene_MB,0.0
gene_MAZ,0.0
gene_MAX,0.0
gene_MAVS,0.0
gene_MAU2,0.0
gene_MATR3,0.0
gene_MATN3,0.0
gene_MATN1,0.0
gene_MATK,0.0
gene_MATCAP1,0.0
gene_MAT2A,0.0
gene_MAT1A,0.0
gene_MAST4,0.0
gene_MBD1,0.0
gene_MAGI2,0.0
gene_MAGEL2,0.0
gene_MAGEE2,0.0
gene_MAGED2,0.0
gene_MAGEC1,0.0
gene_MAGEB10,0.0
gene_MAGEA9B,0.0
gene_MAG,0.0
gene_MAFB,0.0
gene_MAF1,0.0
gene_MAF,0.0
gene_MADD,0.0
gene_MAP3K7,0.0
gene_MAD1L1,0.0
gene_MAB21L2,0.0
gene_LZTS2,0.0
gene_LZTS1,0.0
gene_LZTR1,0.0
gene_LZTFL1,0.0
gene_LYZL4,0.0
gene_LYZL2,0.0
gene_LYZ,0.0
gene_LYVE1,0.0
gene_LYST,0.0
gene_LYRM7,0.0
gene_LYRM1,0.0
gene_MAD2L2,0.0
gene_MAP3K6,0.0
gene_MAP3K20,0.0
gene_MAP3K15,0.0
gene_MAP3K14,0.0
gene_MAP3K1,0.0
gene_MAP2K2,0.0
gene_MAP2K1,0.0
gene_MAP2,0.0
gene_MAP1B,0.0
gene_MAP1A,0.0
gene_MAP10,0.0
gene_MAOB,0.0
gene_MAOA,0.0
gene_MAGI3,0.0
gene_MANBA,0.0
gene_MAN2C1,0.0
gene_MAN2B2,0.0
gene_MAN2B1,0.0
gene_MAN1B1,0.0
gene_MAMLD1,0.0
gene_MAML1,0.0
gene_MAMDC2-AS1,0.0
gene_MALT1,0.0
gene_MALRD1,0.0
gene_MALL,0.0
gene_MAK,0.0
gene_MAGT1,0.0
gene_MANEAL,0.0
gene_KRIT1,0.0
gene_KREMEN1,0.0
gene_KRBA2,0.0
gene_KRAS,0.0
gene_KPNA7,0.0
gene_KPNA3,0.0
gene_KNL1,0.0
gene_KNG1,0.0
gene_KNDC1,0.0
gene_KMT5B,0.0
gene_KMT2A,0.0
gene_KLRC3,0.0
gene_LIPH,0.0
gene_KLKB1,0.0
gene_KLK5,0.0
gene_KLK12,0.0
gene_KLK1,0.0
gene_KLHL9,0.0
gene_KLHL7,0.0
gene_KLHL6,0.0
gene_KLHL41,0.0
gene_KLHL40,0.0
gene_KLHL34,0.0
gene_KLHL30,0.0
gene_KLHL3,0.0
gene_KLHL24,0.0
gene_KLRB1,0.0
gene_KRT85,0.0
gene_KRT84,0.0
gene_KRT83,0.0
gene_KRT8,0.0
gene_KRT76,0.0
gene_KRT75,0.0
gene_KRT74,0.0
gene_KRT71,0.0
gene_KRT7,0.0
gene_KRT6C,0.0
gene_KRT6B,0.0
gene_KRT6A,0.0
gene_KRT1,0.0
gene_KRT4,0.0
gene_KRT3,0.0
gene_KRT25,0.0
gene_KRT23,0.0
gene_KRT2,0.0
gene_KRT18,0.0
gene_KRT17,0.0
gene_KRT16,0.0
gene_KRT15,0.0
gene_KRT14,0.0
gene_KRT13,0.0
gene_KRT12,0.0
gene_KRT10,0.0
gene_KRT5,0.0
gene_KIF7,0.0
gene_KIF5C,0.0
gene_KIF5B,0.0
gene_KIF5A,0.0
gene_KIF4A,0.0
gene_KIF3B,0.0
gene_KIF2A,0.0
gene_KIF26B,0.0
gene_KIF26A,0.0
gene_KIF23,0.0
gene_KIF22,0.0
gene_KIF21A,0.0
gene_KLHL21,0.0
gene_KIF1B,0.0
gene_KIF1A,0.0
gene_KIF14,0.0
gene_KIF13B,0.0
gene_KIF13A,0.0
gene_KIF12,0.0
gene_KIF11,0.0
gene_KIDINS220,0.0
gene_KICS2,0.0
gene_KIAA1671,0.0
gene_KIAA1549L,0.0
gene_KIAA1549,0.0
gene_KIAA1217,0.0
gene_KIF1C,0.0
gene_KLHL20,0.0
gene_KLHL2,0.0
gene_KLHL15,0.0
gene_KLHL10,0.0
gene_KLHDC8B,0.0
gene_KLHDC7A,0.0
gene_KLHDC2,0.0
gene_KLF4,0.0
gene_KLF18,0.0
gene_KLF17,0.0
gene_KLF11,0.0
gene_KLF10,0.0
gene_KLC4,0.0
gene_KIFBP,0.0
gene_KL,0.0
gene_KIZ,0.0
gene_KITLG,0.0
gene_KIT,0.0
gene_KISS1R,0.0
gene_KIRREL3,0.0
gene_KIRREL1,0.0
gene_KIR3DL3,0.0
gene_KIR3DL2,0.0
gene_KIR2DL4,0.0
gene_KIR2DL3,0.0
gene_KIFC3,0.0
gene_KIFC2,0.0
gene_KLB,0.0
gene_LHFPL3,0.0
gene_LGR4,0.0
gene_LGI4,0.0
gene_LGI3,0.0
gene_LGI1,0.0
gene_LGALS8,0.0
gene_LGALS3BP,0.0
gene_LGALS3,0.0
gene_LFNG,0.0
gene_LEUTX,0.0
gene_LETM2,0.0
gene_LETM1,0.0
gene_KRT86,0.0
gene_LEP,0.0
gene_LEO1,0.0
gene_LEMD3,0.0
gene_LEFTY2,0.0
gene_LEFTY1,0.0
gene_LDLRAP1,0.0
gene_LDLRAD2,0.0
gene_LDHD,0.0
gene_LDHA,0.0
gene_LDB3,0.0
gene_LCT,0.0
gene_LCP2,0.0
gene_LCP1,0.0
gene_LEPR,0.0
gene_LIPG,0.0
gene_LIPE,0.0
gene_LIPC,0.0
gene_LIPA,0.0
gene_LINGO1,0.0
gene_LINC02094,0.0
gene_LINC01784,0.0
gene_LINC01719,0.0
gene_LINC01089,0.0
gene_LINC00324,0.0
gene_LIN9,0.0
gene_LIN7A,0.0
gene_LHFPL5,0.0
gene_LIM2,0.0
gene_LILRB5,0.0
gene_LILRB2,0.0
gene_LILRA6,0.0
gene_LILRA4,0.0
gene_LIG4,0.0
gene_LIG3,0.0
gene_LIG1,0.0
gene_LIFR,0.0
gene_LIAT1,0.0
gene_LIAS,0.0
gene_LHX4,0.0
gene_LHX3,0.0
gene_LIMS2,0.0
gene_LAMA5,0.0
gene_LAMA4,0.0
gene_LAMA3,0.0
gene_LAMA2,0.0
gene_LAMA1,0.0
gene_LAGE3,0.0
gene_LAG3,0.0
gene_LACRT,0.0
gene_L2HGDH,0.0
gene_L1CAM,0.0
gene_KYNU,0.0
gene_KY,0.0
gene_LCN2,0.0
gene_KTN1,0.0
gene_KSR2,0.0
gene_KRTAP9-4,0.0
gene_KRTAP5-2,0.0
gene_KRTAP4-7,0.0
gene_KRTAP4-4,0.0
gene_KRTAP4-12,0.0
gene_KRTAP4-11,0.0
gene_KRTAP27-1,0.0
gene_KRTAP23-1,0.0
gene_KRTAP16-1,0.0
gene_KRTAP1-5,0.0
gene_KRT9,0.0
gene_KXD1,0.0
gene_LCN1,0.0
gene_LCK,0.0
gene_LCE3D,0.0
gene_LCE1D,0.0
gene_LCE1C,0.0
gene_LCAT,0.0
gene_LCA5,0.0
gene_LBR,0.0
gene_LATS2,0.0
gene_LAT2,0.0
gene_LAT,0.0
gene_LAS1L,0.0
gene_LARS2,0.0
gene_LAMB1,0.0
gene_LARP7,0.0
gene_LARP4,0.0
gene_LARGE1,0.0
gene_LANCL3,0.0
gene_LAMTOR2,0.0
gene_LAMTOR1,0.0
gene_LAMP2,0.0
gene_LAMC3,0.0
gene_LAMC2,0.0
gene_LAMC1,0.0
gene_LAMB4,0.0
gene_LAMB3,0.0
gene_LAMB2,0.0
gene_LARS1,0.0
gene_FCN1,0.0
gene_FCHO2,0.0
gene_FCHO1,0.0
gene_FCGR3B,0.0
gene_FCGR3A,0.0
gene_FCGR2A,0.0
gene_FCGBP,0.0
gene_FCER1G,0.0
gene_FCAMR,0.0
gene_FBXW7,0.0
gene_FBXW5,0.0
gene_FBXW4,0.0
gene_HK1,0.0
gene_FBXO9,0.0
gene_FBXO7,0.0
gene_FBXO44,0.0
gene_FBXO38,0.0
gene_FBXO31,0.0
gene_FBXO3,0.0
gene_FBXO28,0.0
gene_FBXO15,0.0
gene_FBXO11,0.0
gene_FBXL8,0.0
gene_FBXL5,0.0
gene_FBXL4,0.0
gene_FBXL3,0.0
gene_FBXW11,0.0
gene_FGF22,0.0
gene_FGF20,0.0
gene_FGF2,0.0
gene_FGF14,0.0
gene_FGF12,0.0
gene_FGF11,0.0
gene_FGF10,0.0
gene_FGD5,0.0
gene_FGD4,0.0
gene_FGD1,0.0
gene_FGB,0.0
gene_FGA,0.0
gene_FCRL5,0.0
gene_FEZF1,0.0
gene_FETUB,0.0
gene_FERMT3,0.0
gene_FERMT1,0.0
gene_FER1L6,0.0
gene_FER1L5,0.0
gene_FECH,0.0
gene_FDXACB1,0.0
gene_FDX2,0.0
gene_FDFT1,0.0
gene_FCSK,0.0
gene_FCRLA,0.0
gene_FCRL6,0.0
gene_FEZF2,0.0
gene_FANCE,0.0
gene_FANCD2,0.0
gene_FANCC,0.0
gene_FANCB,0.0
gene_FANCA,0.0
gene_FAN1,0.0
gene_FAM98C,0.0
gene_FAM98A,0.0
gene_FAM90A1,0.0
gene_FAM83H,0.0
gene_FAM83C,0.0
gene_FAM53B,0.0
gene_FBXL19,0.0
gene_FAM50A,0.0
gene_FAM47E,0.0
gene_FAM47C,0.0
gene_FAM47B,0.0
gene_FAM3B,0.0
gene_FAM234B,0.0
gene_FAM222A,0.0
gene_FAM210A,0.0
gene_FAM20C,0.0
gene_FAM20A,0.0
gene_FAM209B,0.0
gene_FAM200A,0.0
gene_FAM193A,0.0
gene_FAM53A,0.0
gene_FBRSL1,0.0
gene_FBP2,0.0
gene_FBP1,0.0
gene_FBN3,0.0
gene_FBN2,0.0
gene_FBLN5,0.0
gene_FBLN1,0.0
gene_FBL,0.0
gene_FAXC,0.0
gene_FATE1,0.0
gene_FAT4,0.0
gene_FAT3,0.0
gene_FANCF,0.0
gene_FAT1,0.0
gene_FASTKD2,0.0
gene_FASN,0.0
gene_FASLG,0.0
gene_FAS,0.0
gene_FARSB,0.0
gene_FARS2,0.0
gene_FAR1,0.0
gene_FAP,0.0
gene_FANCM,0.0
gene_FANCL,0.0
gene_FANCI,0.0
gene_FANCG,0.0
gene_FAT2,0.0
gene_FOXL2NB,0.0
gene_FOXK2,0.0
gene_FOXK1,0.0
gene_FOXI3,0.0
gene_FOXI1,0.0
gene_FOXG1,0.0
gene_FOXF1,0.0
gene_FOXE3,0.0
gene_FOXE1,0.0
gene_FOXD4L3,0.0
gene_FOXD3,0.0
gene_FOXCUT,0.0
gene_FGF23,0.0
gene_FOXC1,0.0
gene_FOXA2,0.0
gene_FOSB,0.0
gene_FOS,0.0
gene_FOLR2,0.0
gene_FOLR1,0.0
gene_FOCAD,0.0
gene_FNIP2,0.0
gene_FNIP1,0.0
gene_FNDC9,0.0
gene_FNDC8,0.0
gene_FNDC3A,0.0
gene_FNDC1,0.0
gene_FOXC2-AS1,0.0
gene_FRYL,0.0
gene_FRY,0.0
gene_FRRS1L,0.0
gene_FRMPD4,0.0
gene_FRMPD1,0.0
gene_FRMD7,0.0
gene_FRMD1,0.0
gene_FRG2B,0.0
gene_FRG1,0.0
gene_FREM3,0.0
gene_FREM2,0.0
gene_FREM1,0.0
gene_FOXN1,0.0
gene_FRA10AC1,0.0
gene_FPR2,0.0
gene_FPR1,0.0
gene_FOXRED1,0.0
gene_FOXQ1,0.0
gene_FOXP4,0.0
gene_FOXP3,0.0
gene_FOXP2,0.0
gene_FOXP1,0.0
gene_FOXO6,0.0
gene_FOXO4,0.0
gene_FOXO3,0.0
gene_FOXN2,0.0
gene_FRAS1,0.0
gene_FKBP11,0.0
gene_FKBP10,0.0
gene_FIZ1,0.0
gene_FITM2,0.0
gene_FIRRM,0.0
gene_FILIP1,0.0
gene_FIG4,0.0
gene_FIBIN,0.0
gene_FHOD3,0.0
gene_FHOD1,0.0
gene_FHL2,0.0
gene_FHL1,0.0
gene_FN3K,0.0
gene_FHIP1A,0.0
gene_FHAD1,0.0
gene_FH,0.0
gene_FGG,0.0
gene_FGFRL1,0.0
gene_FGFR4,0.0
gene_FGFR3,0.0
gene_FGFR2,0.0
gene_FGFR1,0.0
gene_FGF9,0.0
gene_FGF8,0.0
gene_FGF6,0.0
gene_FGF3,0.0
gene_FHIP1B,0.0
gene_FN1,0.0
gene_FMO3,0.0
gene_FMN2,0.0
gene_FMN1,0.0
gene_FLYWCH1,0.0
gene_FLVCR2,0.0
gene_FLVCR1-DT,0.0
gene_FLVCR1,0.0
gene_FLT4,0.0
gene_FLT3,0.0
gene_FLT1,0.0
gene_FLRT1,0.0
gene_FLNC,0.0
gene_FKBP14,0.0
gene_FLNA,0.0
gene_FLI1,0.0
gene_FLG2,0.0
gene_FLG,0.0
gene_FLCN,0.0
gene_FLAD1,0.0
gene_FKTN,0.0
gene_FKRP,0.0
gene_FKBP9,0.0
gene_FKBP7,0.0
gene_FKBP6,0.0
gene_FKBP3,0.0
gene_FKBP1A,0.0
gene_FLNB,0.0
gene_ENO4,0.0
gene_ENG,0.0
gene_EN2,0.0
gene_EN1,0.0
gene_EMX2OS,0.0
gene_EMX2,0.0
gene_EMSY,0.0
gene_EMP2,0.0
gene_EML6,0.0
gene_EML5,0.0
gene_EML1,0.0
gene_EMILIN2,0.0
gene_FAM187B,0.0
gene_EMC10,0.0
gene_EMC1,0.0
gene_ELP2,0.0
gene_ELP1,0.0
gene_ELOVL4,0.0
gene_ELOC,0.0
gene_ELOB,0.0
gene_ELN,0.0
gene_ELMOD3,0.0
gene_ELMO2,0.0
gene_ELK3,0.0
gene_ELK1,0.0
gene_ELFN1-AS1,0.0
gene_EMD,0.0
gene_EPM2A,0.0
gene_EPHX1,0.0
gene_EPHB4,0.0
gene_EPHB2,0.0
gene_EPHA4,0.0
gene_EPHA2,0.0
gene_EPHA10,0.0
gene_EPG5,0.0
gene_EPDR1,0.0
gene_EPCAM,0.0
gene_EPC2,0.0
gene_EPB42,0.0
gene_ENOPH1,0.0
gene_EPB41L3,0.0
gene_EPB41L1,0.0
gene_EPB41,0.0
gene_EPAS1,0.0
gene_EP400,0.0
gene_EOMES,0.0
gene_EOGT,0.0
gene_ENTREP2,0.0
gene_ENTR1,0.0
gene_ENTPD2,0.0
gene_ENTPD1,0.0
gene_ENTHD1,0.0
gene_ENPP1,0.0
gene_EPB41L4B,0.0
gene_EGLN3,0.0
gene_EGLN2,0.0
gene_EGLN1,0.0
gene_EGFR,0.0
gene_EGFL7,0.0
gene_EGFL6,0.0
gene_EGF,0.0
gene_EFTUD2,0.0
gene_EFR3A,0.0
gene_EFNB3,0.0
gene_EFNB1,0.0
gene_EFL1,0.0
gene_ELF4,0.0
gene_EFEMP2,0.0
gene_EFEMP1,0.0
gene_EFCAB7,0.0
gene_EFCAB6,0.0
gene_EFCAB12,0.0
gene_EEF2K,0.0
gene_EEF2,0.0
gene_EEF1D,0.0
gene_EEF1AKMT3,0.0
gene_EEF1AKMT2,0.0
gene_EEF1A2,0.0
gene_EED,0.0
gene_EDRF1,0.0
gene_EFHC1,0.0
gene_ELAVL3,0.0
gene_ELANE,0.0
gene_ELAC2,0.0
gene_EIF5A,0.0
gene_EIF4H,0.0
gene_EIF4ENIF1,0.0
gene_EIF4EBP2,0.0
gene_EIF4EBP1,0.0
gene_EIF4A3,0.0
gene_EIF3L,0.0
gene_EIF3F,0.0
gene_EIF2S3,0.0
gene_EIF2B5,0.0
gene_EGR2,0.0
gene_EIF2B3,0.0
gene_EIF2B2,0.0
gene_EIF2B1,0.0
